날짜,KTCI,등급,계절,KTCI-a,등급_a,계절_a,KTCI-a2,등급_a2,KTCI-a_roll3,KTCI-a_roll7,Cd,Ca,P,W,S,ET_d,ET_a,최고기온,평균기온,최저습도,평균습도,강수량,풍속,일조시간,전운량
2013-12-01,72.89,Very Good,winter,72.89,Very Good,winter,72.89,Very Good,72.82,67.17,3.0,2.5,5.0,4.0,3.05,8.785359999999999,5.2282,8.6,4.5,66.9,66.9,0.0,2.1,6.1,3.4
2013-12-02,68.27,Good,winter,68.27,Good,winter,68.27,Good,72.0,68.6,2.5,2.5,5.0,4.5,0.7000000000000002,7.08552,4.7710799999999995,6.6,3.9,64.3,64.3,0.0,1.4,0.0,8.6
2013-12-03,75.0,Very Good,winter,75.0,Very Good,winter,75.0,Very Good,72.05,69.82,3.0,2.5,5.0,4.5,3.45,9.91496,7.1936800000000005,9.9,6.7,62.6,62.6,0.0,1.6,6.9,4.1
2013-12-04,73.54,Very Good,winter,73.54,Very Good,winter,73.54,Very Good,72.27,71.38,3.0,2.5,5.0,4.0,3.45,9.64352,5.9896,9.6,5.5,72.8,72.8,0.0,1.8,6.9,2.1
2013-12-05,68.19,Good,winter,68.19,Good,winter,68.19,Good,72.24,71.92,3.0,2.5,5.0,4.0,0.15,9.1064,5.9788,9.0,5.5,73.4,73.4,0.0,2.4,0.3,6.8
2013-12-06,71.51,Very Good,winter,71.51,Very Good,winter,71.51,Very Good,71.08,72.03,2.5,2.5,5.0,3.5,4.5,7.6888000000000005,4.607200000000001,7.0,3.0,42.6,42.6,0.0,2.7,9.0,3.0
2013-12-07,72.42,Very Good,winter,72.42,Very Good,winter,72.42,Very Good,70.71,71.69,3.0,2.5,4.99,4.0,2.8,10.8432,6.79584,11.0,6.2,60.8,60.8,0.1,1.9,5.6,4.8
2013-12-08,64.46,Good,winter,64.46,Good,winter,64.46,Good,69.46,70.48,2.5,2.5,5.0,3.5,0.15,6.8458,4.77304,6.5,4.2,75.3,75.3,0.0,2.8,0.3,5.8
2013-12-09,55.62,Acceptable,winter,55.62,Acceptable,winter,55.62,Acceptable,64.17,68.68,2.5,2.5,3.6,3.5,0.0,5.5244800000000005,4.21912,5.2,3.8,83.1,83.1,14.0,3.1,0.0,10.0
2013-12-10,68.88,Good,winter,68.88,Good,winter,68.88,Good,62.99,67.8,2.5,2.0,5.0,3.5,4.35,4.6414,2.0033199999999995,3.5,0.3,56.1,56.1,0.0,3.2,8.7,2.8
2013-12-11,60.84,Good,winter,60.84,Good,winter,60.84,Good,61.78,65.99,2.0,1.5,4.74,3.0,4.15,1.6072800000000005,-0.019879999999999676,0.2,-1.7,64.1,64.1,2.6,3.9,8.3,5.0
2013-12-12,56.11,Acceptable,winter,56.11,Acceptable,winter,56.11,Acceptable,61.94,64.26,2.0,1.5,4.59,3.5,0.9,1.4678799999999999,-1.6107200000000004,0.3,-3.2,69.9,69.9,4.1,2.7,1.8,5.5
2013-12-13,63.33,Good,winter,63.33,Good,winter,63.33,Good,60.09,63.09,1.5,1.5,5.0,4.0,4.3,-1.2969999999999993,-3.2719999999999994,-4.3,-6.8,47.5,47.5,0.0,2.4,8.6,1.8
2013-12-14,63.22,Good,winter,63.22,Good,winter,63.22,Good,60.89,61.78,2.0,1.5,4.89,4.5,2.35,0.17776000000000014,-2.8378400000000004,-1.4,-4.9,65.4,65.4,1.1,1.5,4.7,3.6
2013-12-15,65.92,Good,winter,65.92,Good,winter,65.92,Good,64.16,61.99,2.0,1.5,5.0,4.0,4.5,2.63068,-1.4105600000000007,0.7,-4.4,48.1,48.1,0.0,1.9,9.0,0.1
2013-12-16,60.09,Good,winter,60.09,Good,winter,60.09,Good,63.08,62.63,2.0,1.5,5.0,4.0,0.9,2.3012,-1.0214400000000001,0.5,-3.6,52.6,52.6,0.0,1.8,1.8,5.6
2013-12-17,68.8,Good,winter,68.8,Good,winter,68.8,Good,64.94,62.62,2.5,2.0,5.0,4.5,2.5,5.70912,1.66112,4.7,-0.3,52.4,52.4,0.0,1.5,5.0,7.3
2013-12-18,67.09,Good,winter,67.09,Good,winter,67.09,Good,65.33,63.51,2.5,2.0,4.92,4.0,2.65,6.9886,3.2888800000000007,6.5,2.2,65.1,65.1,0.8,2.4,5.3,6.5
2013-12-19,60.14,Good,winter,60.14,Good,winter,60.14,Good,65.34,64.08,2.0,1.5,4.97,3.0,2.85,0.8178400000000002,-1.3723999999999998,-0.9,-3.5,60.6,60.6,0.3,4.0,5.7,7.5
2013-12-20,63.73,Good,winter,63.73,Good,winter,63.73,Good,63.65,64.14,2.0,1.5,5.0,3.5,4.05,1.66548,-1.5527999999999995,-0.1,-4.0,56.3,56.3,0.0,2.6,8.1,3.8
2013-12-21,65.35,Good,winter,65.35,Good,winter,65.35,Good,63.07,64.45,2.0,1.5,5.0,4.0,4.15,2.4870400000000004,-0.8153599999999996,0.9,-3.1,56.4,56.4,0.0,1.8,8.3,0.0
2013-12-22,66.97,Good,winter,66.97,Good,winter,66.97,Good,65.35,64.6,2.5,1.5,5.0,4.0,3.75,4.273000000000001,-0.04300000000000015,3.1,-2.1,57.5,57.5,0.0,1.9,7.5,3.1
2013-12-23,67.91,Good,winter,67.91,Good,winter,67.91,Good,66.74,65.71,2.0,2.0,5.0,4.0,4.25,3.62132,0.8047599999999997,2.3,-1.1,57.1,57.1,0.0,2.2,8.5,2.5
2013-12-24,70.26,Very Good,winter,70.26,Very Good,winter,70.26,Very Good,68.38,65.92,2.5,2.0,5.0,4.0,4.3,5.008,0.3488,4.0,-1.6,58.0,58.0,0.0,1.7,8.6,0.0
2013-12-25,69.61,Good,winter,69.61,Good,winter,69.61,Good,69.26,66.28,2.5,2.0,5.0,4.0,3.9,4.69792,1.1632000000000002,3.7,-0.5,60.4,60.4,0.0,1.8,7.8,3.8
2013-12-26,59.31,Acceptable,winter,59.31,Acceptable,winter,59.31,Acceptable,66.39,66.16,2.0,2.0,4.84,3.5,0.45,3.6402400000000004,0.8524000000000003,2.7,-0.5,67.8,67.8,1.6,2.6,0.9,7.5
2013-12-27,61.87,Good,winter,61.87,Good,winter,61.87,Good,63.6,65.9,1.5,1.5,5.0,3.5,4.3,-0.9325999999999999,-3.4063999999999997,-3.7,-6.8,49.5,49.5,0.0,3.4,8.6,0.0
2013-12-28,65.92,Good,winter,65.92,Good,winter,65.92,Good,62.37,65.98,2.0,1.5,5.0,4.0,4.5,0.13971999999999962,-2.8106,-2.7,-6.5,44.1,44.1,0.0,2.5,9.0,0.5
2013-12-29,65.05,Good,winter,65.05,Good,winter,65.05,Good,64.28,65.7,2.0,1.5,4.99,4.0,4.0,2.9507200000000005,-0.8256799999999997,1.6,-2.9,59.8,59.8,0.1,2.1,8.0,3.9
2013-12-30,67.66,Good,winter,67.66,Good,winter,67.66,Good,66.21,65.67,2.5,2.0,5.0,3.5,3.6,6.96008,3.5915200000000005,6.3,2.2,55.4,55.4,0.0,2.9,7.2,1.1
2013-12-31,71.43,Very Good,winter,71.43,Very Good,winter,71.43,Very Good,68.05,65.84,3.0,2.5,5.0,3.0,3.95,8.3296,4.82176,8.0,3.8,58.8,58.8,0.0,3.6,7.9,3.0
2014-01-01,70.21,Very Good,winter,70.21,Very Good,winter,70.21,Very Good,69.77,65.92,3.0,2.5,5.0,3.0,3.2,8.30908,5.1688,7.9,4.0,51.3,51.3,0.0,3.7,6.4,2.1
2014-01-02,70.58,Very Good,winter,70.58,Very Good,winter,70.58,Very Good,70.74,67.53,2.5,2.0,5.0,4.0,4.5,7.18192,3.6964,6.2,1.5,35.4,35.4,0.0,2.0,9.0,0.3
2014-01-03,65.48,Good,winter,65.48,Good,winter,65.48,Good,68.76,68.05,2.5,2.0,5.0,4.0,1.35,7.792479999999999,3.7044799999999998,7.3,2.3,54.4,54.4,0.0,2.5,2.7,4.6
2014-01-04,70.34,Very Good,winter,70.34,Very Good,winter,70.34,Very Good,68.8,68.68,2.5,2.0,5.0,4.0,4.35,6.53104,2.0371599999999996,5.6,-0.1,47.1,47.1,0.0,2.4,8.7,0.9
2014-01-05,69.77,Good,winter,69.77,Good,winter,69.77,Good,68.53,69.35,2.5,2.0,5.0,4.0,4.0,5.07968,1.42912,3.8,-0.8,48.4,48.4,0.0,1.9,8.0,2.1
2014-01-06,71.31,Very Good,winter,71.31,Very Good,winter,71.31,Very Good,70.47,69.87,2.5,2.0,5.0,4.5,4.05,7.114240000000001,2.62528,6.4,0.8,50.4,50.4,0.0,1.6,8.1,3.1
2014-01-07,66.9,Good,winter,66.9,Good,winter,66.9,Good,69.33,69.23,2.5,2.5,5.0,4.0,0.75,6.292,4.232,5.5,3.0,56.0,56.0,0.0,1.7,0.0,8.5
2014-01-08,64.66,Good,winter,64.66,Good,winter,64.66,Good,67.62,68.43,2.5,2.0,5.0,3.5,1.75,5.0416,2.1492,4.0,0.5,56.6,56.6,0.0,3.3,3.5,7.4
2014-01-09,60.97,Good,winter,60.97,Good,winter,60.97,Good,64.18,67.06,1.5,1.5,5.0,3.0,4.65,-0.08435999999999932,-2.552559999999999,-4.3,-7.8,26.3,26.3,0.0,3.6,9.3,0.0
2014-01-10,62.19,Good,winter,62.19,Good,winter,62.19,Good,62.61,66.59,2.0,1.5,5.0,4.0,2.2,1.3410400000000005,-1.67768,-0.9,-4.7,48.6,48.6,0.0,2.0,4.4,3.1
2014-01-11,68.47,Good,winter,68.47,Good,winter,68.47,Good,63.88,66.32,2.5,2.0,5.0,4.0,3.2,4.09936,0.9161199999999996,2.4,-1.7,44.1,44.1,0.0,1.9,6.4,4.5
2014-01-12,67.01,Good,winter,67.01,Good,winter,67.01,Good,65.89,65.93,2.5,2.0,5.0,3.5,3.2,4.195,0.4024000000000001,2.5,-2.4,43.5,43.5,0.0,3.4,6.4,2.5
2014-01-13,64.7,Good,winter,64.7,Good,winter,64.7,Good,66.73,64.99,2.0,1.5,5.0,3.5,4.65,1.8335999999999997,-1.4047999999999998,-1.6,-6.2,26.0,26.0,0.0,2.9,9.3,0.0
2014-01-14,66.0,Good,winter,66.0,Good,winter,66.0,Good,65.9,64.86,2.0,1.5,5.0,4.0,4.55,3.4567200000000007,-0.5133599999999992,1.1,-4.3,33.8,33.8,0.0,2.2,9.1,0.0
2014-01-15,70.58,Very Good,winter,70.58,Very Good,winter,70.58,Very Good,67.09,65.7,2.5,2.0,5.0,4.0,4.5,4.009600000000001,0.09280000000000044,2.2,-2.9,42.0,42.0,0.0,1.7,9.0,0.9
2014-01-16,64.18,Good,winter,64.18,Good,winter,64.18,Good,66.92,66.16,2.5,2.0,5.0,4.0,0.55,4.6265600000000004,1.6879600000000003,3.6,0.1,59.9,59.9,0.0,1.9,1.1,6.8
2014-01-17,69.77,Good,winter,69.77,Good,winter,69.77,Good,68.18,67.24,2.5,2.0,5.0,4.5,3.1,4.89368,1.6816400000000002,3.8,-0.1,55.9,55.9,0.0,1.6,6.2,1.8
2014-01-18,66.36,Good,winter,66.36,Good,winter,66.36,Good,66.77,66.94,2.0,2.0,5.0,3.5,4.2,2.9196800000000005,0.6108800000000003,0.8,-2.2,42.4,42.4,0.0,3.1,8.4,0.4
2014-01-19,68.31,Good,winter,68.31,Good,winter,68.31,Good,68.15,67.13,2.5,2.0,5.0,4.0,3.1,4.07808,0.18208000000000002,2.4,-2.6,44.8,44.8,0.0,1.9,6.2,4.9
2014-01-20,54.24,Acceptable,winter,54.24,Acceptable,winter,54.24,Acceptable,62.97,65.63,2.0,1.5,4.47,3.5,0.20000000000000018,2.44108,-0.7317999999999998,1.9,-1.5,83.3,83.3,5.3,3.2,0.0,9.6
2014-01-21,58.44,Acceptable,winter,58.44,Acceptable,winter,58.44,Acceptable,60.33,64.55,1.5,1.5,4.93,4.0,1.55,-1.14024,-3.1812,-3.1,-5.5,62.6,62.6,0.7,2.4,3.1,5.3
2014-01-22,67.38,Good,winter,67.38,Good,winter,67.38,Good,60.02,64.1,2.0,1.5,5.0,4.5,4.5,2.9440000000000004,-1.6759999999999997,1.6,-3.9,60.0,60.0,0.0,1.6,9.0,1.0
2014-01-23,67.99,Good,winter,67.99,Good,winter,67.99,Good,64.6,64.64,2.5,2.0,5.0,4.0,2.9,4.91184,0.6860800000000005,4.1,-0.8,65.6,65.6,0.0,2.1,5.8,3.4
2014-01-24,63.05,Good,winter,63.05,Good,winter,63.05,Good,66.14,63.68,2.5,2.0,5.0,3.5,0.75,6.31232,3.9968,5.7,3.0,64.4,64.4,0.0,2.6,0.0,8.5
2014-01-25,66.27,Good,winter,66.27,Good,winter,66.27,Good,65.77,63.67,2.5,2.5,4.7,4.0,1.5,6.6788799999999995,4.79392,6.3,4.2,74.4,74.4,3.0,2.4,0.0,7.0
2014-01-26,69.53,Good,winter,69.53,Good,winter,69.53,Good,66.28,63.84,2.5,2.0,5.0,3.5,4.75,4.08332,0.7023599999999997,2.3,-2.1,42.1,42.1,0.0,2.7,9.5,0.0
2014-01-27,68.88,Good,winter,68.88,Good,winter,68.88,Good,68.23,65.93,2.5,2.0,5.0,3.5,4.35,6.832,2.2384000000000004,6.0,0.2,48.0,48.0,0.0,2.6,8.7,1.6
2014-01-28,68.08,Good,winter,68.08,Good,winter,68.08,Good,68.83,67.31,2.5,2.0,4.95,3.5,4.05,5.61952,3.1048,4.6,1.5,52.8,52.8,0.5,2.9,8.1,3.6
2014-01-29,74.35,Very Good,winter,74.35,Very Good,winter,74.35,Very Good,70.44,68.31,3.0,2.5,5.0,4.0,3.95,8.63128,4.06888,8.2,2.2,40.1,40.1,0.0,2.2,7.9,4.3
2014-01-30,62.8,Good,winter,62.8,Good,winter,62.8,Good,68.41,67.57,2.5,2.5,4.65,3.5,0.45,6.974600000000001,4.8136,6.5,4.0,66.1,66.1,3.5,3.0,0.9,5.8
2014-01-31,70.74,Very Good,winter,70.74,Very Good,winter,70.74,Very Good,69.3,68.66,2.5,2.0,5.0,4.0,4.6,7.8868,3.87172,7.0,1.3,26.1,26.1,0.0,2.2,9.2,1.0
2014-02-01,57.79,Acceptable,winter,57.79,Acceptable,winter,57.79,Acceptable,63.78,67.45,2.5,2.5,3.9,3.5,0.20000000000000018,6.5792,5.63848,6.0,4.9,63.8,63.8,11.0,3.4,0.0,9.6
2014-02-02,66.26,Good,winter,66.26,Good,winter,66.26,Good,64.93,66.99,2.5,2.5,4.95,4.0,0.5499999999999998,6.6176,5.07136,6.5,4.9,91.6,91.6,0.5,2.0,0.0,8.9
2014-02-03,61.71,Good,winter,61.71,Good,winter,61.71,Good,61.92,65.96,2.5,1.5,5.0,3.0,2.3,4.5712,-0.17899999999999983,2.8,-3.5,38.5,38.5,0.0,4.3,4.6,2.6
2014-02-04,65.03,Good,winter,65.03,Good,winter,65.03,Good,64.33,65.53,2.0,1.5,5.0,3.5,4.85,0.36068000000000033,-2.2426400000000006,-3.7,-7.4,25.9,25.9,0.0,3.4,9.7,0.1
2014-02-05,64.46,Good,winter,64.46,Good,winter,64.46,Good,63.73,64.11,2.0,1.5,5.0,4.0,3.6,3.1129999999999995,-0.5079999999999991,0.3,-4.8,27.5,27.5,0.0,2.0,7.2,4.5
2014-02-06,68.72,Good,winter,68.72,Good,winter,68.72,Good,66.07,64.96,2.5,2.0,5.0,4.0,3.35,6.0443999999999996,1.8730400000000003,4.5,-1.3,29.8,29.8,0.0,1.7,6.7,5.0
2014-02-07,69.24,Good,winter,69.24,Good,winter,69.24,Good,67.47,64.74,3.0,2.5,5.0,3.0,2.6,8.10592,4.00208,7.6,2.4,47.3,47.3,0.0,4.8,5.2,8.4
2014-02-08,56.19,Acceptable,winter,56.19,Acceptable,winter,56.19,Acceptable,64.72,64.52,2.0,2.0,4.57,3.0,0.45,3.118,1.00752,2.5,0.2,79.4,79.4,4.3,4.3,0.9,9.8
2014-02-09,58.34,Acceptable,winter,58.34,Acceptable,winter,58.34,Acceptable,61.26,63.38,2.0,1.5,4.98,3.5,0.8,1.5742,-0.5096000000000003,0.7,-1.6,76.5,76.5,0.2,2.7,1.6,8.0
2014-02-10,68.03,Good,winter,68.03,Good,winter,68.03,Good,60.85,64.29,2.5,2.0,4.98,4.0,3.0,5.408,1.7179999999999997,4.4,-0.1,55.0,55.0,0.2,2.5,6.0,4.5
2014-02-11,69.69,Good,winter,69.69,Good,winter,69.69,Good,65.35,64.95,2.5,2.0,5.0,3.5,4.85,6.31168,2.4696800000000003,5.2,0.2,42.1,42.1,0.0,3.2,9.7,0.8
2014-02-12,67.42,Good,winter,67.42,Good,winter,67.42,Good,68.38,65.38,2.5,2.0,5.0,4.0,2.55,6.093719999999999,2.98464,5.1,1.2,49.3,49.3,0.0,2.5,5.1,4.4
2014-02-13,68.56,Good,winter,68.56,Good,winter,68.56,Good,68.56,65.35,2.5,2.0,5.0,4.0,3.25,7.2546,3.6463599999999996,6.5,1.9,46.1,46.1,0.0,2.2,6.5,5.6
2014-02-14,72.0,Very Good,winter,72.0,Very Good,winter,72.0,Very Good,69.33,65.75,3.0,2.5,5.0,3.5,3.4,8.10592,4.23884,7.6,2.7,47.3,47.3,0.0,3.1,6.8,4.0
2014-02-15,74.43,Very Good,winter,74.43,Very Good,winter,74.43,Very Good,71.66,68.35,3.0,2.5,5.0,3.5,4.9,8.7724,4.0256799999999995,8.5,2.7,54.6,54.6,0.0,2.7,9.8,0.4
2014-02-16,70.3,Very Good,winter,70.3,Very Good,winter,70.3,Very Good,72.24,70.06,3.0,2.5,5.0,4.0,1.45,8.45492,4.14496,8.1,2.8,53.3,53.3,0.0,1.7,2.9,5.8
2014-02-17,70.54,Very Good,winter,70.54,Very Good,winter,70.54,Very Good,71.76,70.42,3.0,2.5,5.0,4.0,1.6,8.827,5.4643999999999995,8.5,4.2,45.5,45.5,0.0,2.0,3.2,6.4
2014-02-18,65.27,Good,winter,65.27,Good,winter,65.27,Good,68.7,69.79,2.5,2.5,5.0,3.0,1.55,6.395440000000001,4.123,5.4,2.5,45.9,45.9,0.0,3.5,3.1,5.3
2014-02-19,68.39,Good,winter,68.39,Good,winter,68.39,Good,68.07,69.93,2.5,2.0,5.0,3.5,4.05,7.378480000000001,3.72424,6.7,2.1,48.6,48.6,0.0,2.6,8.1,3.5
2014-02-20,68.15,Good,winter,68.15,Good,winter,68.15,Good,67.27,69.87,2.5,2.0,5.0,3.5,3.9,6.193,2.5552,5.5,1.2,61.5,61.5,0.0,2.8,7.8,0.9
2014-02-21,69.93,Good,winter,69.93,Good,winter,69.93,Good,68.82,69.57,2.5,2.0,5.0,3.5,5.0,7.531160000000001,2.7527600000000003,6.9,0.9,49.1,49.1,0.0,2.6,10.1,0.0
2014-02-22,70.9,Very Good,winter,70.9,Very Good,winter,70.9,Very Good,69.66,69.07,2.5,2.0,5.0,4.0,4.7,7.9272800000000005,3.7818400000000003,7.4,2.2,49.3,49.3,0.0,2.1,9.4,1.4
2014-02-23,73.86,Very Good,winter,73.86,Very Good,winter,73.86,Very Good,71.56,69.58,3.0,2.5,5.0,4.0,3.65,8.7964,4.46344,8.5,3.1,50.6,50.6,0.0,2.1,7.3,0.0
2014-02-24,73.05,Very Good,winter,73.05,Very Good,winter,73.05,Very Good,72.6,69.94,3.0,2.5,5.0,4.0,3.15,9.4176,5.0912,9.3,4.1,58.0,58.0,0.0,2.3,6.3,0.0
2014-02-25,74.43,Very Good,winter,74.43,Very Good,winter,74.43,Very Good,73.78,71.24,3.0,2.5,5.0,4.0,4.0,11.93108,6.3897200000000005,12.3,5.7,59.9,59.9,0.0,2.0,8.0,0.0
2014-02-26,79.25,Very Good,winter,79.25,Very Good,winter,79.25,Very Good,75.58,72.8,3.5,3.0,5.0,4.0,4.1,14.989439999999998,8.75264,16.4,8.4,44.9,44.9,0.0,1.9,8.2,1.0
2014-02-27,73.25,Very Good,winter,73.25,Very Good,winter,73.25,Very Good,75.64,73.52,3.0,3.0,5.0,3.5,2.7,12.54696,8.11032,13.1,7.7,55.4,55.4,0.0,2.8,5.4,4.8
2014-02-28,71.43,Very Good,winter,71.43,Very Good,winter,71.41,Very Good,74.64,73.74,3.0,2.5,5.0,4.0,2.15,11.920960000000001,7.2438400000000005,12.3,6.7,58.8,58.8,0.0,2.3,4.3,6.3
2014-03-01,65.84,Good,spring,67.3,Good,winter,67.2,Good,70.66,73.22,3.0,2.5,5.0,3.5,0.5,9.493360000000001,6.6224,9.4,6.0,61.1,61.1,0.0,2.6,1.0,8.1
2014-03-02,76.1,Very Good,spring,74.59,Very Good,winter,74.75,Very Good,71.11,73.33,3.0,2.5,5.0,3.5,5.0,10.07856,5.6792,10.1,4.5,46.4,46.4,0.0,3.0,10.5,0.6
2014-03-03,77.41,Very Good,spring,76.05,Very Good,winter,76.24,Very Good,72.65,73.76,3.0,2.5,5.0,4.0,5.0,11.401440000000001,6.45952,11.9,5.2,34.4,34.4,0.0,2.0,10.4,0.0
2014-03-04,71.88,Very Good,spring,71.59,Very Good,winter,71.64,Very Good,74.08,73.35,3.0,2.5,5.0,3.5,3.15,11.8216,7.0696,12.3,6.3,48.0,48.0,0.0,2.9,6.3,5.5
2014-03-05,70.28,Very Good,spring,68.47,Good,winter,68.86,Good,72.04,71.81,2.5,2.0,5.0,3.0,5.0,6.33776,3.29888,5.3,1.4,44.8,44.8,0.0,4.4,10.7,0.5
2014-03-06,69.82,Good,spring,68.15,Good,winter,68.57,Good,69.4,71.08,2.5,2.0,5.0,3.0,4.8,6.132,2.49608,5.0,0.3,43.4,43.4,0.0,3.6,9.6,1.9
2014-03-07,70.28,Very Good,spring,68.47,Good,winter,68.99,Good,68.36,70.66,2.5,2.0,5.0,3.0,5.0,5.53348,1.6938400000000002,4.3,-0.6,45.9,45.9,0.0,3.8,10.6,1.8
2014-03-08,69.94,Good,spring,69.28,Good,winter,69.49,Good,68.63,70.94,2.5,2.0,5.0,4.0,3.7,7.54,3.44,7.0,2.0,55.0,55.0,0.0,2.5,7.4,5.1
2014-03-09,68.83,Good,spring,67.04,Good,winter,67.68,Good,68.26,69.86,2.5,2.0,4.78,3.0,4.95,5.70688,2.89984,4.8,1.4,56.4,56.4,2.2,3.6,9.9,3.4
2014-03-10,74.17,Very Good,spring,72.2,Very Good,winter,72.97,Very Good,69.51,69.31,3.0,2.0,5.0,3.5,5.0,8.156320000000001,3.1864,7.7,1.5,50.4,50.4,0.0,3.0,11.1,0.0
2014-03-11,69.6,Good,spring,69.97,Good,winter,69.81,Good,69.74,69.08,3.0,2.5,5.0,3.5,2.15,9.484,5.27,9.4,4.5,65.0,65.0,0.0,2.8,4.3,2.5
2014-03-12,68.22,Good,spring,70.02,Very Good,winter,69.18,Good,70.73,69.3,3.0,2.5,4.98,4.5,0.45,9.5484,7.200080000000001,9.5,6.9,75.8,75.8,0.2,1.5,0.9,8.6
2014-03-13,64.3,Good,spring,64.3,Good,spring,64.99,Good,68.1,68.75,3.0,2.5,5.0,3.0,0.4,8.6094,6.0736,8.3,5.2,54.5,54.5,0.0,4.0,0.8,7.6
2014-03-14,74.79,Very Good,spring,74.79,Very Good,spring,74.02,Very Good,69.7,69.66,3.0,2.5,5.0,3.0,5.0,8.7724,4.59856,8.5,3.4,54.6,54.6,0.0,3.6,10.5,1.0
2014-03-15,71.37,Very Good,spring,71.37,Very Good,spring,71.08,Very Good,70.15,69.96,3.0,2.5,5.0,3.0,3.5,12.94848,7.22496,13.4,6.8,66.8,66.8,0.0,4.0,7.0,1.1
2014-03-16,78.84,Very Good,spring,78.84,Very Good,spring,78.72,Very Good,75.0,71.64,3.5,3.0,5.0,4.0,3.65,17.4222,11.13516,18.5,11.3,68.3,68.3,0.0,2.3,7.3,3.0
2014-03-17,76.33,Very Good,spring,76.33,Very Good,spring,76.22,Very Good,75.51,72.23,4.0,3.0,4.95,3.0,2.7,18.6104,12.381599999999999,19.4,12.6,79.0,79.0,0.5,3.5,5.4,6.5
2014-03-18,75.75,Very Good,spring,75.75,Very Good,spring,75.57,Very Good,76.97,73.06,3.5,3.0,4.96,3.0,3.55,15.4072,10.4506,16.0,10.5,75.3,75.3,0.4,3.5,7.1,6.3
2014-03-19,66.74,Good,spring,66.74,Good,spring,67.38,Good,72.94,72.59,3.0,3.0,5.0,3.5,0.05,11.982600000000001,9.655199999999999,12.3,9.6,65.5,65.5,0.0,2.9,0.1,7.1
2014-03-20,69.13,Good,spring,69.13,Good,spring,69.24,Good,70.54,73.28,3.0,2.5,4.96,3.5,2.05,10.26556,6.72476,10.3,6.3,71.3,71.3,0.4,3.2,4.1,6.8
2014-03-21,76.1,Very Good,spring,76.1,Very Good,spring,75.78,Very Good,70.66,73.47,3.0,2.5,5.0,3.5,5.0,11.62,6.679,12.0,5.9,52.5,52.5,0.0,3.4,11.4,0.3
2014-03-22,81.81,Excellent,spring,81.81,Excellent,spring,81.6,Excellent,75.68,74.96,3.5,3.0,5.0,4.0,4.95,14.697,8.8044,15.5,8.6,63.5,63.5,0.0,2.5,9.9,1.0
2014-03-23,80.61,Excellent,spring,80.61,Excellent,spring,80.42,Excellent,79.51,75.21,3.5,3.0,5.0,3.5,5.0,14.6992,9.65824,15.5,9.6,63.6,63.6,0.0,3.0,10.1,0.0
2014-03-24,76.68,Very Good,spring,76.68,Very Good,spring,76.6,Very Good,79.7,75.26,3.5,3.0,5.0,3.0,3.85,14.4626,10.7578,15.3,10.9,60.5,60.5,0.0,3.5,7.7,5.9
2014-03-25,71.94,Very Good,spring,71.94,Very Good,spring,72.09,Very Good,76.41,74.72,3.5,3.5,5.0,3.5,0.35,17.40952,14.156559999999999,18.2,14.6,75.9,75.9,0.0,2.7,0.7,10.0
2014-03-26,83.6,Excellent,spring,83.6,Excellent,spring,83.58,Excellent,77.41,77.12,4.5,3.5,5.0,3.5,3.2,20.214959999999998,14.63536,21.9,15.4,64.6,64.6,0.0,2.8,6.4,5.4
2014-03-27,82.73,Excellent,spring,82.73,Excellent,spring,82.73,Excellent,79.42,79.07,4.0,3.5,5.0,3.5,3.95,19.10624,13.0646,20.4,13.5,68.9,68.9,0.0,2.8,7.9,0.9
2014-03-28,84.28,Excellent,spring,84.28,Excellent,spring,84.28,Excellent,83.54,80.24,4.5,3.5,5.0,3.5,3.5,21.44296,15.47272,23.8,16.6,57.3,57.3,0.0,2.6,7.0,5.5
2014-03-29,70.89,Very Good,spring,70.89,Very Good,spring,70.89,Very Good,79.3,78.68,3.5,3.5,4.65,4.0,0.25,17.1488,14.468,18.0,15.0,73.4,73.4,3.5,2.5,0.0,9.5
2014-03-30,85.12,Excellent,spring,85.12,Excellent,spring,85.12,Excellent,80.1,79.32,4.0,3.5,5.0,3.5,5.0,19.052400000000002,14.1846,20.6,14.9,63.5,63.5,0.0,3.1,10.7,2.9
2014-03-31,84.04,Excellent,spring,84.04,Excellent,spring,84.04,Excellent,80.02,80.37,4.0,3.5,5.0,4.0,3.95,18.131439999999998,13.5874,20.2,14.5,49.3,49.3,0.0,2.3,7.9,3.1
2014-04-01,86.43,Excellent,spring,86.43,Excellent,spring,86.43,Excellent,85.2,82.44,4.0,3.5,5.0,4.0,5.0,19.5576,14.11712,23.0,15.6,33.8,33.8,0.0,2.4,10.4,2.4
2014-04-02,85.12,Excellent,spring,85.12,Excellent,spring,85.12,Excellent,85.2,82.66,4.0,3.5,5.0,3.5,5.0,18.567999999999998,13.96,21.9,15.5,30.0,30.0,0.0,2.7,10.1,4.3
2014-04-03,71.19,Very Good,spring,71.19,Very Good,spring,71.19,Very Good,80.91,81.01,3.5,3.0,4.95,3.5,1.0,13.0672,10.170399999999999,13.6,10.2,63.0,63.0,0.5,3.1,0.0,8.0
2014-04-04,76.1,Very Good,spring,76.1,Very Good,spring,76.1,Very Good,77.47,79.84,3.0,2.5,5.0,3.5,5.0,11.37768,7.2446399999999995,11.7,6.6,52.6,52.6,0.0,3.4,10.0,3.8
